1025         1.9623
1050        1.98907
1075        1.99371
1100        1.92105
1125        2.01024
1150          2.018
1175        2.05058
1200        1.99522
1225        2.00635
1250        1.98318
1275        2.00297
1300        1.97967
1325        1.98707
1350        1.99353
1375        2.03417
1400         1.9677
1425        2.03387
1450        1.96037
1475        1.98235
1500        2.05427
1525        1.99824
1550        1.96789
1575        1.96645
1600        2.04077
1625         1.9974
1650        2.01562
1675        2.00171
1700        2.01673
1725        2.05957
1750         2.0015
1775        1.99961
1800        1.98347
1825        1.99693
1850        2.02627
1875         2.0454
1900        2.01348
1925         1.9788
1950        1.98266
1975        1.94554
2000        2.04092
2025        2.03318
2050        1.96018
2075        1.94736
2100        1.98337
2125        2.04125
2150        2.01529
2175        1.94416
2200        1.98878
2225        2.03141
2250        2.05228
2275        2.01029
2300        1.96426
2325        1.99187
2350        2.02829
2375        2.01482
2400        2.03263
2425        1.96711
2450        2.00147
2475        1.99849
2500        2.05854
2525         2.0237
2550        1.99248
2575        1.98086
2600        2.02417
2625        1.99547
2650        1.98287
2675        2.02274
2700         2.0327
2725        2.02726
2750         1.9565
2775        1.95576
2800         1.9895
2825        1.96848
2850        1.97054
2875        2.01368
2900        2.01491
2925        1.95105
2950        2.05719
2975        2.02419
3000        2.03434
3025        2.00805
3050        2.02703
3075        2.00467
3100        1.99938
3125        1.98598
3150        1.97498
3175        1.96295
3200        2.01362
3225        2.00349
3250        1.96009
3275        2.01022
3300        2.03175
3325        1.98417
3350        1.96351
3375          2.021
3400        1.97942
3425        2.02746
3450        2.02645
3475         1.9542
3500        1.96584
3525         1.9766
3550        2.01546
3575        2.00227
3600          1.971
3625        2.04448
3650        2.00277
3675        2.01277
3700        1.98534
3725        1.98165
3750        2.04954
3775         2.0314
3800        1.96766
3825        1.97322
3850        1.98578
3875        1.99373
3900        1.98704
3925        2.01048
3950        2.02829
3975        2.00983
4000        2.00964
4025        1.99866
4050        1.96316
4075        2.01113
4100        2.04268
4125        2.00724
4150        2.01754
4175        1.96776
4200        1.99899
4225        1.98368
4250         1.9864
4275        1.99401
4300        1.97288
4325        2.00056
4350         1.9764
4375        2.02642
4400        1.98419
4425        2.00061
4450        1.98347
4475        2.00747
4500        2.00813
4525        2.06238
4550        1.99762
4575        1.96766
4600        2.05187
4625        1.99573
4650        2.03314
4675        2.02063
4700        1.97696
4725        2.03388
4750        1.98464
4775        1.99285
4800        1.98585
4825        2.01835
4850        2.03843
4875        2.01078
4900        2.00519
4925        2.01236
4950        2.01056
4975        1.98047
5000        2.01715
5025        2.00455
5050         2.0184
5075        1.98096
5100        1.98359
5125        1.98819
5150        1.98091
5175        2.02861
5200        1.98282
5225        1.99458
5250        1.99909
5275        2.00644
5300        2.04775
5325        1.94575
5350        2.00674
5375        1.98008
5400        2.03606
5425        1.94858
5450        2.03434
5475        2.00727
5500        1.99562
5525        2.00392
5550        2.00159
5575        2.02821
5600        1.99838
5625        1.94471
5650        2.00227
5675         1.9996
5700        1.99176
5725         1.9876
5750        1.97008
5775        1.98719
5800        2.07083
5825          1.993
5850         1.9892
5875        1.98998
5900        2.02188
5925        2.02098
5950        1.99289
5975        1.99075
6000        1.99919
6025        2.00156
6050        2.02074
6075        2.01389
6100        1.97727
6125        2.04236
6150        1.98939
6175        1.98846
6200        2.05982
6225        1.99849
6250        2.03134
6275        2.00064
6300        1.96218
6325        1.97049
6350        1.99041
6375        1.99129
6400        1.99065
6425        2.01177
6450        2.00282
6475        1.98827
6500        2.06578
6525        1.96028
6550        2.00209
6575        1.99953
6600        1.99091
6625        2.01625
6650        1.97398
6675        2.00183
6700        2.01323
6725        1.99774
6750        2.02507
6775        2.00188
6800        1.96316
6825        1.99996
6850        1.99477
6875        2.02548
6900        2.02014
6925        2.00622
6950        1.97255
6975        1.97899
7000        1.98143
7025        2.02993
7050        2.00983
7075        1.95734
7100         1.9999
7125        1.96522
7150        1.95276
7175        2.00388
7200        1.97212
7225        2.00981
7250        1.98442
7275         1.9677
7300        1.98141
7325        2.00556
7350        1.98358
7375        2.02119
7400        2.01468
7425        2.00122
7450        2.01232
7475        2.03887
7500        2.01084
7525        2.02865
7550        1.97843
7575        1.97125
7600        1.99332
7625        2.03456
7650        1.99367
7675        2.00178
7700        1.98482
7725        2.02903
7750        1.98501
7775        2.00283
7800        2.03636
7825        2.04202
7850        1.99403
7875         2.0099
7900        1.97767
7925        2.02851
7950        1.99167
7975        1.98031
8000        2.06361
8025        2.01497
8050        2.00887
8075        1.99593
8100        2.01017
8125        2.00601
8150        2.02669
8175        2.05452
8200        1.99152
8225        1.95741
8250        1.97813
8275        1.98268
8300        1.95753
8325        1.97764
8350         2.0213
8375        1.98467
8400        2.03254
8425        1.95285
8450        1.96879
8475        1.97914
8500        2.00581
8525        2.02362
8550        1.94183
8575        1.99527
8600        1.96804
8625        1.99987
8650         1.9717
8675        2.03051
8700        1.99012
8725        2.01347
8750        1.99513
8775        2.02413
8800        1.98458
8825        2.04694
8850        2.01213
8875        1.98283
8900        1.99334
8925        1.94916
8950        2.00015
8975        1.97779
9000        2.01037
9025        2.01138
9050        1.97757
9075        2.02701
9100        1.98981
9125        1.99588
9150        1.97455
9175        1.99551
9200        2.05012
9225        1.98594
9250        2.00212
9275        2.01457
9300        1.98477
9325        2.00325
9350        1.98448
9375          1.977
9400        1.97853
9425        2.02396
9450        1.99484
9475        2.02381
9500        1.97873
9525        1.96887
9550         1.9869
9575        2.06289
9600        1.97569
9625        2.03582
9650        1.98456
9675        1.95623
9700          2.002
9725        1.94804
9750        2.02816
9775        1.98101
9800        1.99406
9825        1.98667
9850        1.94525
9875        1.98866
9900        2.01579
9925        1.98768
9950        1.98072
9975        1.99303
10000         1.9883
10025         1.9778
10050        2.01624
10075          1.985
10100         2.0004
10125        1.98226
10150        1.95123
10175         2.0123
10200        1.98955
10225        1.96234
10250        2.04792
10275        2.01421
10300        2.02846
10325        1.99087
10350        2.02283
10375        2.01855
10400        2.00401
10425        1.99739
10450        2.00127
10475        1.98766
10500        2.01486
10525         2.0022
10550        1.99232
10575        1.96303
10600        1.97601
10625        2.01093
10650        1.99127
10675        2.02096
10700        1.96585
10725        1.98458
10750        2.01625
10775        1.96882
10800        2.00077
10825        2.00856
10850         1.9831
10875        1.98693
10900        1.99484
10925        2.01407
10950        2.05141
10975        1.99975
11000        2.00723
11025        2.03114
11050        1.98985
11075        2.00322
11100        1.99929
11125        2.02611
11150        2.00179
11175        1.99714
11200        1.99797
11225         1.9953
11250        1.98362
11275        2.03181
11300         2.0098
11325        1.99986
11350        1.99851
11375        2.02368
11400        2.01994
11425        2.02302
11450        1.97833
11475        2.00973
11500         1.9664
11525        2.01768
11550        2.01877
11575        2.02223
11600        1.99193
11625        2.02651
11650        2.00024
11675        2.01599
11700         1.9946
11725        1.99642
11750        1.98989
11775        1.99549
11800        2.01715
11825        2.01018
11850        2.03603
11875        2.00176
11900        2.00677
11925        1.99756
11950        1.99149
11975        2.04717
12000        2.00693
12025        2.01955
12050        1.97667
12075        1.99423
12100        2.00681
12125        2.00645
12150        2.05318
12175        1.99206
12200        2.02205
12225        1.98914
12250        1.97362
12275        2.03435
12300        2.03862
12325        2.01441
12350        1.94736
12375        2.01191
12400        2.06842
12425        2.03046
12450        1.95165
12475        2.02477
12500        2.02342
12525        2.01803
12550        1.96379
12575        2.01945
12600        1.98666
12625        2.00803
12650        2.02012
12675        1.99802
12700        2.02549
12725        1.98018
12750        2.00171
12775        2.00518
12800        1.96321
12825        1.99336
12850        2.00785
12875        2.00916
12900        2.02473
12925        2.04193
12950        2.00304
12975        2.05533
13000        2.01707
13025        2.01349
13050        2.00805
13075        1.98712
13100        1.98363
13125        1.97563
13150        1.98359
13175        2.03008
13200        2.01047
13225        2.02595
13250        2.01418
13275        2.01265
13300        2.00401
13325        1.97703
13350          2.036
13375        2.01284
13400        1.99967
13425        1.99897
13450        2.00638
13475        1.98587
13500        1.97759
13525        1.96622
13550        1.99211
13575        1.98291
13600        2.04384
13625        2.03717
13650        1.98957
13675        1.99918
13700        1.99042
13725        2.00639
13750        1.99034
13775        2.04312
13800        1.99885
13825        1.96213
13850        2.02859
13875        1.99469
13900        2.01971
13925        1.99078
13950        1.98594
13975        2.00467
14000        2.00678
14025        2.02003
14050         2.0483
14075        1.99198
14100        2.02356
14125        1.97111
14150        2.01694
14175        2.00207
14200         2.0329
14225         2.0006
14250        1.98814
14275        2.01114
14300        1.97356
14325        1.96228
14350        1.97741
14375        2.04448
14400        2.01725
14425        2.01566
14450        2.00229
14475        2.02577
14500        2.03692
14525        2.01771
14550        1.98803
14575        1.99607
14600        2.04207
14625           2.04
14650        2.02518
14675        1.98955
14700        2.00271
14725        1.98819
14750        2.01764
14775        2.02004
14800        2.01352
14825        2.04229
14850        1.94825
14875        2.01969
14900        1.99816
14925        1.98881
14950        2.04097
14975        1.98272
15000        2.00571
15025        1.96725
15050        2.01688
15075        2.02953
15100        1.96498
15125        2.01546
15150         1.9628
15175        2.00151
15200        2.00742
15225        1.98013
15250        2.01063
15275        1.98972
15300        1.98763
15325        2.02528
15350        2.00782
15375        1.98087
15400        1.97406
15425        1.99841
15450         1.9898
15475        2.05767
15500        2.02858
15525        2.02232
15550        2.02843
15575        2.03788
15600        1.98735
15625        1.98879
15650        1.99891
15675        2.01281
15700        2.01436
15725        1.98928
15750        2.03496
15775        1.98602
15800        1.97463
15825        1.98453
15850        2.02522
15875        2.01045
15900        1.96611
15925        1.98222
15950        1.99715
15975        2.00453
16000          2.004
16025        1.98167
16050        2.00361
16075        2.06316
16100        1.99677
16125        1.99789
16150        2.02918
16175        2.05361
16200        1.95658
16225        2.00502
16250        2.01085
16275        1.97137
16300        2.01863
16325        2.02077
16350        1.96264
16375        2.03161
16400        1.98736
16425        2.00246
16450         1.9952
16475        1.96407
16500        1.99052
16525        2.00782
16550        1.99988
16575        2.00325
16600        2.01036
16625        1.96391
16650        1.99824
16675        1.97803
16700        2.00516
16725        1.97629
16750        2.02834
16775        2.03173
16800        2.02326
16825        1.98046
16850        1.99883
16875        2.00801
16900        1.96422
16925        2.00132
16950        2.01782
16975         1.9682
17000        2.04893
17025        2.02398
17050        2.00413
17075        2.02503
17100        1.96868
17125        2.00863
17150        2.02447
17175        2.02799
17200        2.01036
17225        1.99573
17250        1.97082
17275        1.95907
17300        2.01307
17325        2.00361
17350        1.98353
17375         1.9918
17400        1.97144
17425        2.01826
17450        1.98582
17475        1.98688
17500        2.03955
17525        2.02145
17550        1.97828
17575        2.02646
17600        1.98441
17625        2.03176
17650        1.99226
17675        2.00588
17700        2.02129
17725        1.96278
17750        1.95128
17775        2.04714
17800        2.00028
17825        1.98528
17850        2.01771
17875        1.96003
17900         1.9815
17925        1.99305
17950        1.98553
17975        2.00305
18000        1.98453
18025        2.00834
18050        1.98604
18075          2.001
18100        2.01536
18125         1.9869
18150        1.99693
18175        1.99926
18200        2.00471
18225        1.99288
18250        2.02511
18275        1.99355
18300         1.9976
18325        2.05123
18350         2.0195
18375        2.02772
18400        2.04093
18425        1.99326
18450        1.97026
18475        2.03255
18500        2.03406
18525        2.00931
18550        2.00821
18575        2.00054
18600        1.97983
18625        2.01942
18650        2.01628
18675        2.05094
18700        1.97634
18725         1.9859
18750         2.0366
18775        1.97185
18800        1.95807
18825        1.95227
18850        1.99346
18875         2.0082
18900        1.95145
18925        2.04868
18950        1.97248
18975        1.94606
19000        1.98215
19025        1.98604
19050        2.01963
19075        2.00506
19100        2.00286
19125        2.04417
19150        1.98608
19175        1.98417
19200        2.00383
19225          2.035
19250        1.99223
19275        2.02695
19300        2.02385
19325         2.0313
19350        2.00314
19375        2.00406
19400        2.01852
19425        2.04141
19450        1.95972
19475        2.00307
19500        1.97556
19525         1.9736
19550        1.98482
19575        2.02052
19600        1.98838
19625        1.97719
19650        2.04799
19675        2.02957
19700        1.98907
19725        1.93212
19750        1.97212
19775        2.03573
19800        1.97267
19825        2.02949
19850        1.95844
19875        1.93303
19900        1.97819
19925         2.0042
19950        2.00147
19975        1.97951
20000        1.98713
20025        1.99819
20050        1.97886
20075        2.02444
20100        2.00105
20125        1.98081
20150        2.02118
20175        2.00725
20200        2.01268
20225        1.99645
20250        2.02519
20275        2.00537
20300        1.96827
20325        1.97223
20350        1.98451
20375        1.99185
20400        1.99889
20425        1.98543
20450         1.9946
20475        2.02239
20500        1.96009
20525        2.00341
20550        1.99917
20575         2.0331
20600        1.98319
20625         2.0213
20650        2.04142
20675        2.03318
20700        1.98239
20725        1.98681
20750        2.01521
20775        2.00231
20800         1.9962
20825        2.06891
20850        2.01137
20875        2.02424
20900        1.97702
20925        2.00884
20950        1.98652
20975        1.98958
21000        2.04222
21025         2.0114
21050        2.00912
21075        1.95538
21100        2.01744
21125        2.02892
21150        1.98378
21175        1.98837
21200        1.96007
21225        2.01096
21250        2.03442
21275        1.99334
21300        2.00348
21325        1.97802
21350        2.03499
21375        2.00725
21400        1.93631
21425        2.02813
21450        1.99414
21475        2.00915
21500        1.98953
21525        1.98943
21550         2.0508
21575        1.99035
21600         2.0284
21625        1.99891
21650        2.00405
21675        1.98024
21700        2.00513
21725        2.01875
21750        2.02154
21775        2.01778
21800        1.99109
21825         1.9886
21850        1.97738
21875        1.96953
21900        1.97641
21925        1.97939
21950         1.9923
21975        2.01423
22000        1.95426
22025        1.98456
22050         2.0205
22075        1.98435
22100        2.00336
22125        2.04041
22150        1.99122
22175        1.99266
22200        1.98635
22225        1.99967
22250        1.98512
22275        2.01599
22300        1.99653
22325        1.99954
22350        2.03943
22375        2.00745
22400        1.98106
22425        2.00741
22450        2.00667
22475        2.02251
22500        2.00724
22525        2.01105
22550        1.96449
22575         1.9725
22600        2.01848
22625        1.98496
22650        2.00151
22675        1.99388
22700        1.97347
22725        2.00059
22750        1.98846
22775        2.03372
22800        2.05087
22825        2.00943
22850        2.00441
22875        2.02097
22900         1.9878
22925        2.05138
22950        2.03659
22975        2.03021
23000        2.01621
23025        1.96305
23050        1.98623
23075        1.99098
23100        1.97911
23125        1.98766
23150        1.99723
23175        2.06331
23200        2.00095
23225        2.00124
23250        2.02677
23275        1.99277
23300          2.031
23325        1.96805
23350        2.01124
23375        1.98531
23400        2.01093
23425        1.96057
23450        1.96294
23475        2.02848
23500        1.96748
23525        2.01947
23550        2.02344
23575         2.0121
23600        2.02272
23625        2.00753
23650        1.98609
23675        1.97783
23700        1.98469
23725        2.01477
23750        2.00277
23775        2.02106
23800        1.99276
23825        1.96469
23850        1.99752
23875        2.00632
23900        1.97229
23925        1.96919
23950        2.01354
23975        1.99611
24000        2.00445
24025        1.96868
24050        1.99528
24075        2.01187
24100        2.03316
24125        1.98539
24150        2.01282
24175        2.03067
24200        2.00521
24225        2.01129
24250        1.98307
24275        1.99407
24300        1.96317
24325        2.02034
24350        2.03957
24375        2.00282
24400        1.97178
24425         2.0147
24450        2.04705
24475        1.97879
24500        1.95229
24525        2.00506
24550        1.96042
24575        1.96435
24600        2.02511
24625        1.99621
24650        2.00952
24675        1.97564
24700        2.05464
24725        1.94716
24750        1.96515
24775        1.98861
24800        2.01374
24825        1.97205
24850        1.99592
24875        1.98747
24900        2.00077
24925        1.98248
24950        1.97277
24975        1.98446
25000        1.98527
25025        1.95029
25050         2.0101
25075        1.97751
25100        1.99713
25125        1.98135
25150         2.0316
25175         2.0181
25200        2.03867
25225         1.9713
25250        1.99579
25275        1.98567
25300        2.01792
25325        1.98929
25350         1.9745
25375        1.98866
25400        1.97298
25425         1.9751
25450        2.00988
25475        1.99056
25500        1.96684
25525        2.02049
25550        1.98536
25575         1.9908
25600         1.9732
25625        1.99875
25650        1.97698
25675        1.97657
25700        2.01442
25725        1.99655
25750        2.02661
25775        1.98274
25800        1.95934
25825        1.98108
25850        1.97068
25875        1.99527
25900         2.0339
25925        1.97612
25950        2.02352
25975        1.96781
26000         2.0031
